placekey,location_name,lat,lng,id_num
zzw-222@63t-yds-zxq,Burger King,42.1371,-83.3873,5999
zzw-223@8gn-97h-w49,Burger King,33.1764,-87.4711,6000
zzy-222@63d-gz4-mhq,Burger King,39.5483,-79.3508,6001
222-222@5x2-t64-nqz,Burger King,48.0027,-122.108,6002
222-222@5pv-7xy-9s5,Burger King,39.4425,-87.3327,6003
226-223@627-s8p-dqf,Burger King,40.753,-73.9811,6004
225-222@5z4-kkp-87q,Burger King,34.0708,-117.396,6005
222-222@646-fht-tgk,Burger King,35.3897,-77.9189,6006
222-222@5qs-w2x-td9,Burger King,35.2138,-97.4807,6007
224-222@62k-p74-mff,Burger King,42.203,-70.9992,6008
zzw-225@8fz-s85-g8v,Burger King,26.7083,-80.1513,6009
,Burger King,40.8822,-81.5719,6010
223-222@5z6-vtx-649,Burger King,36.2034,-119.104,6011
222-222@5pn-4bj-b49,Burger King,34.2574,-88.7162,6012
zzw-223@5p4-vrj-fcq,Burger King,40.7656,-99.7398,6013
222-223@63g-46w-r6k,Burger King,36.0736,-80.11,6014
222-222@62j-srh-kmk,Burger King,42.2786,-71.4072,6015
223-222@5vh-sph-87q,Burger King,38.2507,-121.292,6016
224-222@5z5-t32-bff,Burger King,33.1044,-117.077,6017
zzy-222@63m-ws7-bhq,Burger King,38.8022,-81.6968,6018
222-222@5z6-2rt-py9,Burger King,33.6785,-117.834,6019
226-222@63d-86q-hh5,Burger King,41.0024,-79.3251,6020
zzw-222@63d-6vw-8gk,Burger King,40.1277,-80.0029,6021
223-222@5p9-wry-kcq,Burger King,42.6471,-95.201,6022
,Burger King,44.747,-108.76,6023
zzw-222@5z5-3m4-dvz,Burger King,34.0629,-118.091,6024
222-222@5q7-zhw-6ff,Burger King,38.2857,-104.574,6025
222-222@628-bwn-r49,Burger King,40.6904,-75.1661,6026
227-222@63r-v7k-ygk,Burger King,38.9371,-77.3625,6027
zzw-222@628-xv8-85f,Burger King,41.5693,-73.0449,6028
223-222@63k-8w9-8d9,Burger King,40.7052,-84.1517,6029
zzw-223@628-pj6-mrk,Burger King,39.9917,-75.0271,6030
223-222@8gf-px4-bp9,Burger King,35.7496,-81.7059,6031
222-222@5rp-krw-ygk,Burger King,47.8894,-97.0716,6032
,Burger King,44.6403,-93.1468,6033
223-222@63r-6dy-wp9,Burger King,38.931,-77.0108,6034
222-222@5x4-8ct-yqf,Burger King,47.3812,-122.248,6035
224-222@63c-kpz-qs5,Burger King,39.2551,-81.5525,6036
222-222@63r-bmx-49z,Burger King,39.4937,-76.6496,6037
,Burger King,47.8678,-121.777,6038
zzw-223@5z4-rxm-c5z,Burger King,33.8882,-117.842,6039
zzw-224@5pr-yy3-yjv,Burger King,35.2462,-90.7821,6040
222-222@5pm-qv3-t35,Burger King,35.5936,-89.2585,6041
222-222@5pt-4tg-kpv,Burger King,35.6418,-90.5282,6042
222-222@5pk-nt3-fmk,Burger King,38.7689,-90.28,6043
zzy-222@5pr-4pc-54v,Burger King,38.9227,-94.3599,6044
zzy-222@5z9-bt8-j35,Burger King,35.0177,-114.598,6045
zzw-222@63j-932-5pv,Burger King,39.4404,-84.3389,6046
,Burger King,37.4682,-86.2933,6047
224-222@63r-w4p-9s5,Burger King,39.0821,-78.2134,6048
222-222@63v-4x3-2p9,Burger King,42.6915,-83.3876,6049
,Burger King,35.1188,-81.0842,6050
223-222@8gg-vnt-7bk,Burger King,34.6233,-82.7782,6051
222-222@8f7-5w6-28v,Burger King,32.8647,-90.394,6052
223-222@8ts-zgh-66k,Burger King,33.3922,-111.926,6053
22g-222@63q-rrb-whq,Burger King,42.9287,-78.7603,6054
223-222@5ws-hjn-hh5,Burger King,42.111,-111.877,6055
224-222@64h-vvh-z2k,Burger King,36.8673,-76.4898,6056
222-222@5w9-jd6-c5z,Burger King,43.5429,-116.165,6057
227-222@3x5-3g6-ct9,Burger King,47.6281,-117.367,6058
223-222@8sz-ypz-9xq,Burger King,29.2773,-98.6695,6059
222-222@8t8-fng-p5f,Burger King,26.1275,-97.6356,6060
224-222@8dy-rzn-45f,Burger King,30.4101,-90.0409,6061
22b-222@8f4-w7h-bhq,Burger King,30.8442,-89.5358,6062
226-223@627-s8p-dqf,Burger King,40.6903,-73.9848,6063
225-222@5pr-6mg-t35,Burger King,38.9121,-94.7661,6064
,Burger King,39.0057,-87.7535,6065
224-222@5pk-nwh-wx5,Burger King,38.759,-90.7,6066
223-222@5sb-98q-8gk,Burger King,42.5243,-88.9843,6067
222-222@5px-wtz-87q,Burger King,36.962,-86.4677,6068
23r-222@627-wgv-3bk,Burger King,40.6438,-74.0115,6069
zzw-222@8dz-qsc-4n5,Burger King,33.6659,-94.1232,6070
222-222@5pj-npb-5zz,Burger King,38.4385,-90.9111,6071
222-222@8sw-tm5-3dv,Burger King,28.8718,-96.9979,6072
225-222@629-n25-bkz,Burger King,41.6957,-73.8929,6073
zzw-222@8gj-6tm-bx5,Burger King,30.8397,-83.3204,6074
223-222@63j-8p3-xdv,Burger King,39.0841,-84.3758,6075
223-222@64v-z7s-t7q,Burger King,44.8164,-68.8092,6076
223-222@5pv-b56-pn5,Burger King,39.8086,-86.2194,6077
,Burger King,32.7793,-108.29,6078
,Burger King,33.9292,-87.8249,6079
223-222@63t-sqw-qmk,Burger King,41.1667,-80.1065,6080
224-223@5sc-5vp-kfz,Burger King,43.8889,-89.4854,6081
222-222@63r-7b6-9xq,Burger King,38.4927,-76.7748,6082
zzw-223@5sb-w36-c3q,Burger King,41.8154,-90.2429,6083
225-222@5sb-spc-2ff,Burger King,41.7674,-89.6896,6084
224-222@5q2-xcb-bc5,Burger King,41.5525,-90.4835,6085
229-222@8tm-psm-vpv,Burger King,35.058,-106.635,6086
zzw-222@63m-mx9-249,Burger King,36.8637,-82.7662,6087
222-222@5s8-g78-tqf,Burger King,45.6844,-92.9871,6088
222-222@647-5hr-td9,Burger King,35.7874,-78.871,6089
223-222@5pk-n6v-b8v,Burger King,38.7496,-90.4642,6090
222-222@5s5-wj5-nkf,Burger King,42.2841,-83.8383,6091
222-222@63v-4x3-2p9,Burger King,42.613,-83.327,6092
224-222@5qs-w24-psq,Burger King,35.2198,-97.4234,6093
222-222@5qw-5dy-b49,Burger King,32.2246,-95.2196,6094
222-222@5s8-c8x-dqf,Burger King,44.9469,-92.9051,6095
zzw-222@5sh-bhk-yvz,Burger King,43.4504,-83.8872,6096
222-222@5s6-d68-9zz,Burger King,41.814,-86.2483,6097
223-222@63v-6py-3yv,Burger King,41.2753,-81.8363,6098
222-222@63t-npx-jvz,Burger King,41.0239,-80.5891,6099
zzy-222@5qk-p79-t5f,Burger King,40.7044,-105,6100
227-222@63j-8r3-kpv,Burger King,39.138,-84.5093,6101
222-222@5pr-32h-2c5,Burger King,39.2449,-94.4611,6102
zzw-222@65y-sph-rhq,Burger King,42.81,-73.9907,6103
,Burger King,40.7201,-116.104,6104
222-222@5z4-n78-bkz,Burger King,34.1927,-117.362,6105
22f-222@5q6-784-p35,Burger King,40.0037,-105.101,6106
222-222@5sh-5mf-dd9,Burger King,44.991,-84.6768,6107
zzw-224@5w9-pw7-dqf,Burger King,43.1702,-115.744,6108
223-222@8g6-y8r-xwk,Burger King,34.0602,-84.3864,6109
zzw-223@5vh-rxs-td9,Burger King,37.6891,-120.96,6110
zzw-222@63h-x9g-kcq,Burger King,39.8784,-83.0581,6111
222-222@5p2-2jc-5mk,Burger King,41.2216,-95.9761,6112
zzw-224@8gg-8yp-ysq,Burger King,36.3961,-80.7228,6113
222-222@5pj-8m9-g49,Burger King,37.0521,-88.5681,6114
zzw-222@5s8-ckr-z4v,Burger King,45.0002,-93.2274,6115
,Burger King,39.6978,-105.328,6116
222-222@5pv-9rp-5s5,Burger King,39.619,-86.2113,6117
222-222@5pw-nnm-8n5,Burger King,41.6555,-88.559,6118
zzw-223@5w9-thm-6zf,Burger King,44.0713,-116.923,6119
,Burger King,41.9525,-70.6859,6120
zzw-224@5ny-jsd-ndv,Burger King,41.2503,-95.8065,6121
222-222@627-wbq-rc5,Burger King,40.7299,-74.0407,6122
228-222@5pw-6bt-q4v,Burger King,41.7687,-87.6447,6123
zzw-222@5z5-3mx-x5z,Burger King,33.9883,-118.198,6124
222-222@5z5-3p5-wp9,Burger King,34.056,-118.23,6125
222-222@5pj-t26-5xq,Burger King,36.8059,-89.9703,6126
222-222@8f6-hmb-sqz,Burger King,34.3632,-89.5122,6127
222-222@5pj-5vp-s5z,Burger King,38.7864,-89.951,6128
223-222@629-3d4-hnq,Burger King,41.5728,-72.6392,6129
223-222@63j-rxb-dvz,Burger King,41.6737,-83.7215,6130
,Burger King,30.6207,-81.646,6131
224-222@5sc-f3z-jsq,Burger King,42.9002,-88.1243,6132
223-222@8gf-dfp-syv,Burger King,35.0308,-80.9676,6133
222-222@5sb-86g-t5f,Burger King,41.759,-88.2435,6134
222-222@63p-qdg-fxq,Burger King,40.4912,-78.0386,6135
zzw-222@63k-2kq-hdv,Burger King,40.6475,-82.5441,6136
222-222@63v-6jt-49z,Burger King,41.3725,-81.8925,6137
,Burger King,32.3986,-110.957,6138
223-222@5xc-k2f-ndv,Burger King,45.5348,-122.865,6139
224-222@64h-vtp-bhq,Burger King,36.8774,-76.4259,6140
226-223@8sr-8kj-rc5,Burger King,27.5308,-99.5043,6141
zzy-222@5q9-7d4-bx5,Burger King,38.7402,-104.797,6142
222-222@63p-tyj-v4v,Burger King,40.4739,-78.7463,6143
zzw-223@5yv-j8q-6c5,Burger King,36.1593,-115.212,6144
222-222@63d-5tg-qcq,Burger King,40.5237,-80.2163,6145
224-222@63t-ywj-4y9,Burger King,42.2689,-83.2707,6146
225-222@5ps-39c-2p9,Burger King,35.1488,-89.9065,6147
222-222@8dg-nz8-gx5,Burger King,26.1247,-81.7641,6148
222-222@8g7-m22-fpv,Burger King,34.314,-82.663,6149
227-222@5r8-fgu-3qz,Burger King,36.1605,-95.7943,6150
222-222@63g-qyq-52k,Burger King,37.2403,-77.4336,6151
223-222@5z5-9nq-wc5,Burger King,34.1353,-116.098,6152
224-222@5x4-49r-9cq,Burger King,47.6133,-122.321,6153
zzw-224@5wd-464-fpv,Burger King,46.2199,-119.789,6154
223-222@5sb-dgs-tsq,Burger King,42.4087,-87.8548,6155
222-222@63k-b4n-85f,Burger King,41.1783,-85.137,6156
zzw-223@8m4-tb3-dvz,Burger King,21.3583,-157.95,6157
222-222@8ts-6wg-zpv,Burger King,31.9086,-110.985,6158
224-222@5pm-rwv-47q,Burger King,35.2562,-88.9947,6159
zzw-222@62k-3q7-9j9,Burger King,41.656,-70.2427,6160
228-222@627-vt3-2kz,Burger King,40.6045,-74.2639,6161
222-222@63r-6vr-r49,Burger King,39.0967,-76.8064,6162
223-222@63g-q2w-c89,Burger King,36.7209,-78.1189,6163
222-222@63j-3dh-yqf,Burger King,40.1313,-86.1292,6164
227-222@8fc-fc8-rc5,Burger King,29.7621,-95.3607,6165
zzw-222@628-rkb-xwk,Burger King,39.9755,-74.158,6166
222-222@5z5-3p5-wp9,Burger King,34.1145,-118.191,6167
222-222@8sy-svz-9xq,Burger King,30.6389,-97.6878,6168
223-222@5wf-fdm-jjv,Burger King,45.7654,-111.185,6169
229-222@8sr-85c-nh5,Burger King,27.5716,-99.4724,6170
zzw-222@8g8-gd6-yn5,Burger King,31.8612,-82.6035,6171
224-222@5sb-8cc-35z,Burger King,42.2571,-88.1475,6172
223-222@5qv-x9c-94v,Burger King,32.834,-97.0093,6173
224-222@665-bsj-8d9,Burger King,42.9782,-78.0047,6174
222-222@5z5-3p5-wp9,Burger King,34.0327,-118.244,6175
zzw-222@5z4-nvn-3h5,Burger King,33.9197,-116.774,6176
222-224@5v6-kbm-bx5,Burger King,40.5397,-122.355,6177
223-222@8dy-qv9-8y9,Burger King,29.9383,-90.0709,6178
226-222@63g-qsv-vvf,Burger King,37.3347,-77.3266,6179
222-222@5x4-88q-975,Burger King,47.3217,-122.588,6180
222-222@5z5-qdn-jqf,Burger King,32.648,-117.067,6181
223-222@8gp-2dh-rff,Burger King,30.1061,-81.7142,6182
222-222@8fx-zbm-tqf,Burger King,27.9985,-80.6213,6183
226-222@5s5-pft-rkz,Burger King,42.8703,-85.5543,6184
,Burger King,29.306,-81.0951,6185
224-222@62j-sj6-mzf,Burger King,42.3754,-71.025,6186
222-222@63p-trf-7dv,Burger King,40.4023,-78.4358,6187
222-222@5z5-3nc-435,Burger King,34.0407,-118.05,6188
zzw-223@63k-b5z-wc5,Burger King,41.179,-85.0965,6189
zzw-222@63r-7k6-xwk,Burger King,38.5275,-76.9822,6190
224-222@63g-9y9-649,Burger King,38.0747,-78.5129,6191
222-222@8dj-m9v-djv,Burger King,28.1208,-82.6798,6192
zzw-222@63s-wh9-7nq,Burger King,39.6925,-77.7396,6193
222-222@8gb-qhg-sdv,Burger King,34.872,-84.3257,6194
22c-222@5pn-cbb-xyv,Burger King,36.626,-88.3144,6195
224-222@5wb-sdd-g49,Burger King,46.1981,-119.117,6196
223-222@5nz-vp5-d5f,Burger King,41.6007,-93.5096,6197
22f-222@627-s8k-3qz,Burger King,40.7521,-73.99,6198
222-222@5pn-tqq-fj9,Burger King,36.3486,-88.8754,6199
zzw-222@5qv-zdt-8vz,Burger King,33.593,-96.1926,6200
222-222@8gb-262-sqz,Burger King,34.7974,-84.9604,6201
222-222@8ts-z9z-v2k,Burger King,33.3376,-111.755,6202
222-222@8fc-ff7-gc5,Burger King,29.8128,-95.5611,6203
224-222@5vg-tq8-x3q,Burger King,38.6599,-121.398,6204
zzy-223@8sz-fsw-sdv,Burger King,31.1854,-97.7705,6205
,Burger King,32.0239,-93.711,6206
224-222@8gm-tqb-cqz,Burger King,33.8176,-85.7615,6207
225-222@5q9-bfw-x3q,Burger King,39.7623,-104.973,6208
zzy-225@8gj-24t-v9f,Burger King,31.2754,-86.5169,6209
zzw-222@5z4-kk2-xnq,Burger King,34.0706,-117.371,6210
zzw-224@5yv-jbw-7yv,Burger King,36.0856,-115.146,6211
222-222@8dy-5c7-jvz,Burger King,30.2116,-92.0759,6212
223-222@5z5-3vw-tn5,Burger King,34.0424,-117.85,6213
224-222@5z5-3p7-5cq,Burger King,34.0981,-118.297,6214
zzy-222@8g7-3z4-zpv,Burger King,33.7531,-84.3901,6215
zzw-222@63s-2xt-xbk,Burger King,37.6538,-77.6113,6216
zzy-222@628-ptn-dqf,Burger King,40.0381,-74.8239,6217
,Burger King,35.945,-97.255,6218
zzw-222@5s8-ckr-z4v,Burger King,44.8867,-93.1969,6219
zzw-222@8gm-828-4y9,Burger King,34.121,-87.9898,6220
222-222@5q9-9yv-psq,Burger King,39.7342,-104.917,6221
zzw-225@8gf-hzb-33q,Burger King,35.2491,-82.2025,6222
223-222@5pm-vg5-hnq,Burger King,35.6597,-88.8283,6223
222-222@5sb-7gz-dd9,Burger King,42.379,-88.0891,6224
224-222@5yv-hjr-hbk,Burger King,36.2188,-115.283,6225
222-222@5zb-xct-xbk,Burger King,33.4082,-112.134,6226
222-222@8fy-83q-yjv,Burger King,28.552,-81.507,6227
222-222@8dx-76y-zs5,Burger King,30.3923,-91.0905,6228
224-222@5pj-cfk-y7q,Burger King,37.7355,-88.5331,6229
zzw-226@5z6-2m3-rx5,Burger King,33.5006,-117.66,6230
223-222@8g8-f23-2x5,Burger King,32.3816,-82.0616,6231
zzw-224@645-x2m-rp9,Burger King,34.1687,-79.8451,6232
222-222@63v-47j-st9,Burger King,42.3552,-83.0602,6233
224-222@5pq-zcc-389,Burger King,38.9375,-92.3281,6234
226-222@63r-7g9-p5f,Burger King,38.7215,-77.153,6235
223-222@64h-txm-t7q,Burger King,37.0746,-76.3595,6236
224-222@8dx-pm9-vj9,Burger King,30.7266,-90.5243,6237
222-222@8ts-zyf-zmk,Burger King,33.3208,-111.876,6238
222-223@63r-vf3-7qz,Burger King,38.772,-77.1361,6239
zzw-223@8fy-9hp-z4v,Burger King,28.8202,-81.7775,6240
224-222@5r5-jj6-wrk,Burger King,37.6696,-97.4373,6241
223-222@627-y3c-j7q,Burger King,40.7765,-73.4693,6242
,Burger King,38.9349,-112.513,6243
222-222@8gq-8s3-d9z,Burger King,28.9002,-82.4454,6244
223-222@8gm-jpx-dn5,Burger King,33.0312,-85.0665,6245
223-222@5pc-5mh-m6k,Burger King,44.5413,-95.1127,6246
222-222@5pb-j4b-whq,Burger King,44.8298,-92.9377,6247
223-222@63s-brb-hnq,Burger King,39.4918,-76.3938,6248
222-222@5yv-gxd-9j9,Burger King,36.0565,-115.041,6249
225-222@8dy-egv-dy9,Burger King,30.2426,-93.2583,6250
22b-222@5z5-wmy-vfz,Burger King,32.6361,-117.021,6251
zzy-223@5x4-8pr-q4v,Burger King,47.097,-122.587,6252
226-223@627-s8p-dqf,Burger King,40.7784,-73.9534,6253
zzw-222@5pk-hfp-b8v,Burger King,38.4125,-87.7667,6254
226-222@62j-s5h-kcq,Burger King,42.9732,-71.4766,6255
zzy-222@628-tc8-4y9,Burger King,40.3199,-74.7827,6256
223-222@63g-qkx-bkz,Burger King,37.4008,-77.4265,6257
225-222@5xd-hg4-vxq,Burger King,47.0982,-122.294,6258
228-222@8fc-6fp-hwk,Burger King,31.5734,-94.6738,6259
225-222@63h-jnt-xyv,Burger King,39.8911,-84.1934,6260
222-222@5v6-gng-gzf,Burger King,39.7146,-121.795,6261
222-222@8dx-hd2-v4v,Burger King,31.0709,-92.4345,6262
224-222@5pm-cst-9s5,Burger King,36.0569,-88.1151,6263
,Burger King,36.9548,-82.4627,6264
226-222@8t8-cs7-fcq,Burger King,26.2997,-98.1471,6265
,Burger King,30.7902,-102.842,6266
224-222@8t2-k6s-5zz,Burger King,30.1736,-97.8226,6267
224-222@8sz-9zd-rkz,Burger King,31.4799,-97.2066,6268
zzy-222@5ps-7jz-5s5,Burger King,35.1368,-92.4019,6269
222-222@8fb-ztc-rtv,Burger King,32.3861,-94.8737,6270
229-222@5qy-y3w-3wk,Burger King,34.4235,-103.197,6271
222-222@627-rwx-649,Burger King,40.8375,-73.8601,6272
222-222@64g-wwq-7nq,Burger King,36.3287,-76.225,6273
223-222@63b-zmr-mhq,Burger King,39.2801,-80.2796,6274
226-222@5pw-2vh-p7q,Burger King,41.7738,-87.975,6275
224-222@63j-5zq-g49,Burger King,39.8249,-84.9274,6276
224-222@5z6-3rg-2x5,Burger King,33.9017,-118.309,6277
222-222@63s-t2c-v4v,Burger King,39.3636,-77.1596,6278
zzw-222@63s-xgc-3kf,Burger King,40.1941,-76.99,6279
222-222@63n-4rj-8y9,Burger King,37.9463,-82.0371,6280
222-222@5z7-x8t-f75,Burger King,35.1367,-119.447,6281
223-222@5qc-73p-s5z,Burger King,39.6023,-110.821,6282
zzy-222@8gj-4rq-n3q,Burger King,30.7853,-83.5716,6283
222-222@628-qxb-3yv,Burger King,39.7374,-75.0025,6284
,Burger King,39.0954,-77.8338,6285
223-222@8g8-4hp-5vf,Burger King,32.6607,-83.7429,6286
222-222@8dy-r94-975,Burger King,29.8747,-90.0508,6287
222-222@5pr-977-gff,Burger King,39.3577,-94.768,6288
224-222@5x4-49r-9cq,Burger King,47.5623,-122.311,6289
223-222@8fb-sjb-rp9,Burger King,31.5683,-93.4871,6290
223-222@5vg-9pb-dvz,Burger King,38.0052,-121.756,6291
224-222@5qh-fb9-cbk,Burger King,42.8558,-106.335,6292
222-222@8g7-b32-nt9,Burger King,33.517,-81.7163,6293
222-222@8fw-32c-5fz,Burger King,26.0627,-80.3466,6294
zzy-222@63r-v86-vs5,Burger King,39.0086,-77.4372,6295
222-222@63s-8fv-kzz,Burger King,39.459,-75.7225,6296
222-222@5ps-37w-g8v,Burger King,35.0681,-89.944,6297
224-222@62k-qyn-2ff,Burger King,42.2018,-71.8398,6298
222-222@5qc-w84-s5z,Burger King,40.6253,-111.929,6299
zzw-222@5z6-9y8-mp9,Burger King,33.7599,-116.296,6300
223-222@5v7-hjc-xdv,Burger King,43.3858,-123.336,6301
223-222@627-z3k-r6k,Burger King,41.0989,-73.9609,6302
223-222@8f2-d55-gp9,Burger King,32.4955,-93.7459,6303
zzw-222@5pn-48s-cqz,Burger King,34.2523,-88.404,6304
222-222@8f2-hrs-6p9,Burger King,32.4191,-93.722,6305
222-222@5z5-3p5-wp9,Burger King,34.0635,-118.272,6306
222-222@62j-q77-hyv,Burger King,42.9449,-70.834,6307
222-222@8gm-sr9-2tv,Burger King,34.3245,-86.5028,6308
zzw-222@63v-b9x-mc5,Burger King,41.44,-81.7283,6309
224-222@5z4-kv7-y9z,Burger King,34.1359,-117.294,6310
zzw-223@5z5-pnr-gzf,Burger King,32.8785,-117.167,6311
,Burger King,39.5026,-79.9078,6312
223-222@5s8-t87-835,Burger King,46.5924,-90.8836,6313
222-222@63d-78d-pvz,Burger King,40.4503,-80.1829,6314
223-222@3bt-byj-nwk,Burger King,61.154,-149.958,6315
222-222@5sb-kt7-3nq,Burger King,42.4839,-91.4597,6316
222-222@8g7-869-k2k,Burger King,33.4855,-82.1333,6317
222-222@5s8-8xm-6hq,Burger King,45.5091,-92.9966,6318
223-222@5yv-htf-zj9,Burger King,36.2393,-115.166,6319
zzw-222@627-vsb-mtv,Burger King,40.6524,-74.2145,6320
223-222@5sh-bf7-2c5,Burger King,43.6237,-83.8986,6321
zzw-222@63t-wzg-8y9,Burger King,42.225,-83.1809,6322
,Burger King,29.8105,-85.3027,6323
zzw-223@8gh-kj9-fj9,Burger King,30.4422,-85.0726,6324
,Burger King,30.1754,-85.6836,6325
223-222@8fc-wz2-9zz,Burger King,30.4415,-93.4112,6326
222-222@65z-hpj-tjv,Burger King,42.4646,-75.0527,6327
222-222@5sf-622-n89,Burger King,46.4638,-84.3721,6328
228-222@8dy-hps-dn5,Burger King,30.683,-92.2619,6329
226-222@8dg-hwm-5fz,Burger King,26.6522,-81.9736,6330
224-222@5vg-54c-47q,Burger King,38.4525,-122.771,6331
,Burger King,44.3995,-88.7445,6332
222-222@8g8-ytr-8qf,Burger King,35.8164,-84.2644,6333
222-222@8g9-gqw-975,Burger King,36.0002,-83.7769,6334
,Burger King,38.8481,-91.9726,6335
222-222@5qw-vwn-nt9,Burger King,32.7121,-97.0585,6336
222-222@5q2-jbx-3wk,Burger King,41.6751,-91.5662,6337
222-222@5nw-m82-45f,Burger King,43.0838,-96.7925,6338
,Burger King,43.5895,-88.4337,6339
224-222@5z8-nz3-4sq,Burger King,35.3543,-118.913,6340
223-222@5s6-bmx-2x5,Burger King,41.4081,-85.745,6341
zzw-222@5pw-2tv-d35,Burger King,41.75,-88.1148,6342
zzw-222@5zb-wx7-3kf,Burger King,33.6549,-112.03,6343
222-222@63p-w6v-j35,Burger King,40.5955,-77.572,6344
223-222@63f-hyn-k2k,Burger King,35.9515,-78.1036,6345
223-222@5pj-5yg-5fz,Burger King,38.6526,-90.133,6346
222-222@8sz-wqv-tsq,Burger King,29.7293,-98.0788,6347
,Burger King,37.107,-93.4925,6348
223-222@8t7-skh-gzf,Burger King,26.3779,-98.8099,6349
228-222@5vg-9gw-hkf,Burger King,37.9641,-121.991,6350
zzw-223@5s6-cqz-m6k,Burger King,41.7023,-86.246,6351
225-222@5qd-38t-9zz,Burger King,40.7608,-111.89,6352
222-222@63j-cws-djv,Burger King,38.9782,-84.6561,6353
zzy-222@63p-wtc-jvz,Burger King,40.5741,-77.375,6354
222-222@63s-vpk-y9z,Burger King,39.9211,-77.5956,6355
223-222@5xc-ngw-rrk,Burger King,45.6162,-122.266,6356
222-222@8gg-r8m-wff,Burger King,34.7946,-82.3917,6357
224-222@5s5-n7q-b8v,Burger King,42.5045,-84.6562,6358
222-222@5vg-s72-ghq,Burger King,38.5667,-121.44,6359
222-222@63s-2zz-mp9,Burger King,37.6337,-77.4588,6360
222-222@5pn-xqw-8sq,Burger King,36.0344,-89.3855,6361
223-222@63r-b8p-psq,Burger King,39.209,-76.7246,6362
zzy-222@5qw-vbn-dgk,Burger King,32.676,-97.1976,6363
222-222@5pj-9mj-qpv,Burger King,37.7345,-89.186,6364
zzw-222@8gj-8ms-nwk,Burger King,30.5357,-83.8704,6365
22w-222@627-rwb-49z,Burger King,40.8811,-73.8833,6366
zzw-222@627-vsb-mtv,Burger King,40.5511,-74.1502,6367
222-224@5s9-hb4-wrk,Burger King,46.7602,-92.1297,6368
224-222@63r-vdc-mhq,Burger King,38.8335,-77.1888,6369
,Burger King,36.288,-77.5573,6370
zzw-222@5vg-r92-hqz,Burger King,39.2919,-120.677,6371
zzw-222@63d-vqw-nnq,Burger King,40.8925,-81.4066,6372
223-222@5pn-jsx-bhq,Burger King,35.9566,-86.8169,6373
223-222@5zb-xmg-g6k,Burger King,33.6265,-111.897,6374
222-222@5q9-7fn-59f,Burger King,38.7463,-104.741,6375
222-222@8tk-3k9-389,Burger King,33.1835,-102.274,6376
zzw-224@5nx-pd3-zzz,Burger King,43.631,-95.6037,6377
222-222@5pw-q6b-y9z,Burger King,41.4955,-88.1692,6378
226-222@5p8-hjz-26k,Burger King,46.3557,-94.7978,6379
222-222@8fy-bb4-rp9,Burger King,28.5536,-80.844,6380
223-222@5vh-xjh-j7q,Burger King,37.7539,-121.469,6381
zzy-222@5wc-36s-bhq,Burger King,46.6052,-120.482,6382
222-222@5px-p33-3h5,Burger King,37.2705,-87.1426,6383
222-222@8gf-nj8-xh5,Burger King,36.3028,-82.3683,6384
226-222@5ps-39t-d9z,Burger King,35.1442,-90.016,6385
222-222@5pn-tzk-kmk,Burger King,36.4129,-89.0372,6386
225-222@627-ybw-5vf,Burger King,40.7629,-73.0931,6387
222-222@5z4-zdd-ch5,Burger King,34.2442,-118.423,6388
225-222@5vg-7gy-d7q,Burger King,37.7752,-122.413,6389
,Burger King,40.8923,-83.8717,6390
222-222@662-b7p-dd9,Burger King,44.5985,-75.1481,6391
222-222@8fc-8b2-5zz,Burger King,29.7714,-95.2143,6392
222-222@5pv-jtd-swk,Burger King,40.5305,-88.9958,6393
222-222@5qw-t46-dvz,Burger King,32.7435,-96.8225,6394
222-223@8fc-frq-rtv,Burger King,29.5577,-95.6921,6395
228-222@5p7-4vy-vj9,Burger King,45.3158,-95.6009,6396
229-222@5rq-2tp-75z,Burger King,46.918,-98.0225,6397
225-222@5p8-rck-zcq,Burger King,46.2641,-96.6132,6398
zzw-222@5pd-7kb-w8v,Burger King,45.5373,-100.444,6399
226-223@627-s8p-dqf,Burger King,40.8276,-73.9242,6400
zzw-222@5p9-jqt-qpv,Burger King,42.7169,-92.4754,6401
,Burger King,42.1252,-89.2617,6402
zzw-222@5s8-ckr-z4v,Burger King,44.8867,-93.1969,6403
zzw-222@8gh-p3f-yvz,Burger King,30.9038,-84.5589,6404
zzw-226@63j-94y-6kz,Burger King,39.2509,-84.2964,6405
223-222@5vh-8sg-bzf,Burger King,37.3771,-121.94,6406
223-222@5s8-bjb-n3q,Burger King,45.1995,-93.5532,6407
zzw-223@5s6-vrz-9zz,Burger King,43.0492,-83.7328,6408
223-222@5zb-xj4-7bk,Burger King,33.5381,-112.22,6409
,Burger King,48.5329,-117.904,6410
223-222@5pv-35x-f4v,Burger King,40.7688,-87.9822,6411
228-222@627-s99-975,Burger King,40.76,-73.8305,6412
zzy-222@5pn-4bm-cnq,Burger King,34.3154,-88.7019,6413
22c-222@5pm-kr7-kxq,Burger King,35.1978,-87.0346,6414
zzy-222@8gb-27h-zxq,Burger King,35.0051,-85.153,6415
222-222@8gm-69c-x3q,Burger King,34.2072,-86.8739,6416
22m-222@62j-shz-4y9,Burger King,42.3565,-71.0617,6417
223-222@5pt-3tc-qj9,Burger King,36.2505,-90.9611,6418
222-223@5ps-3bx-7wk,Burger King,35.0205,-89.8492,6419
223-222@63r-6dy-wp9,Burger King,38.9238,-77.0413,6420
